"Geographic code","Geographic name","Geographic type","Geographic name, province or territory","Geographic code, province or territory","Geographic code, census division","Geographic code, census metropolitan area or census agglomeration","Global non-response rate","Data quality flag","Value type","Total","Single-detached house","Apartment in a building that has five or more storeys","Apartment in a building that has fewer than five storeys","Row house","Semi-detached house","Apartment or flat in a duplex","Other single-attached house","Movable dwelling",
"1001144","Aquaforte","Town","Newfoundland and Labrador","10","1001","",2.5,"00900","percentage distribution (2016)",100,100,0,0,0,0,0,0,12.5
"1001144","Aquaforte","Town","Newfoundland and Labrador","10","1001","",2.5,"00900","percentage change (2011 to 2016)",0,-11.1,,,,,,,
"1001144","Aquaforte","Town","Newfoundland and Labrador","10","1001","",2.5,"00900","2011 counts",40,45,0,0,0,0,0,0,0
"1001144","Aquaforte","Town","Newfoundland and Labrador","10","1001","",2.5,"00900","percentage distribution (2011)",100,112.5,0,0,0,0,0,0,0
"1001149","Ferryland","Town","Newfoundland and Labrador","10","1001","",3.3,"00000","2016 counts",190,185,0,0,0,0,0,0,5
"1001149","Ferryland","Town","Newfoundland and Labrador","10","1001","",3.3,"00000","percentage distribution (2016)",100,97.4,0,0,0,0,0,0,2.6
"1001149","Ferryland","Town","Newfoundland and Labrador","10","1001","",3.3,"00000","percentage change (2011 to 2016)",-5,-7.5,,,,,,,
"1001149","Ferryland","Town","Newfoundland and Labrador","10","1001","",3.3,"00000","2011 counts",200,200,0,0,0,0,0,0,0
"1001149","Ferryland","Town","Newfoundland and Labrador","10","1001","",3.3,"00000","percentage distribution (2011)",100,100,0,0,0,0,0,0,0
"1001155","Division No.  1, Subd. W","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",4.0,"00000","2016 counts",215,205,0,5,0,5,0,0,0
"1001155","Division No.  1, Subd. W","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",4.0,"00000","percentage distribution (2016)",100,95.3,0,2.3,0,2.3,0,0,0
"1001155","Division No.  1, Subd. W","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",4.0,"00000","percentage change (2011 to 2016)",-10.4,-12.8,,,,,-100,,
"1001155","Division No.  1, Subd. W","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",4.0,"00000","2011 counts",240,235,0,0,0,0,5,0,0
"1001155","Division No.  1, Subd. W","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",4.0,"00000","percentage distribution (2011)",100,97.9,0,0,0,0,2.1,0,0
"1001169","St. Vincent's-St. Stephen's-Peter's River","Town","Newfoundland and Labrador","10","1001","",4.0,"00000","2016 counts",155,155,0,0,0,0,0,0,0
"1001169","St. Vincent's-St. Stephen's-Peter's River","Town","Newfoundland and Labrador","10","1001","",4.0,"00000","percentage distribution (2016)",100,100,0,0,0,0,0,0,0
"1001169","St. Vincent's-St. Stephen's-Peter's River","Town","Newfoundland and Labrador","10","1001","",4.0,"00000","percentage change (2011 to 2016)",3.3,3.3,,,,,-100,,
"1001169","St. Vincent's-St. Stephen's-Peter's River","Town","Newfoundland and Labrador","10","1001","",4.0,"00000","2011 counts",150,150,0,0,0,0,5,0,0
"1001169","St. Vincent's-St. Stephen's-Peter's River","Town","Newfoundland and Labrador","10","1001","",4.0,"00000","percentage distribution (2011)",100,100,0,0,0,0,3.3,0,0
"1001174","Gaskiers-Point La Haye","Town","Newfoundland and Labrador","10","1001","",3.0,"00900","2016 counts",120,115,0,0,0,0,0,0,0
"1001174","Gaskiers-Point La Haye","Town","Newfoundland and Labrador","10","1001","",3.0,"00900","percentage distribution (2016)",100,95.8,0,0,0,0,0,0,0
"1001174","Gaskiers-Point La Haye","Town","Newfoundland and Labrador","10","1001","",3.0,"00900","percentage change (2011 to 2016)",14.3,9.5,,,,,,,
"1001174","Gaskiers-Point La Haye","Town","Newfoundland and Labrador","10","1001","",3.0,"00900","2011 counts",105,105,0,0,0,0,0,0,0
"1001174","Gaskiers-Point La Haye","Town","Newfoundland and Labrador","10","1001","",3.0,"00900","percentage distribution (2011)",100,100,0,0,0,0,0,0,0
"1001178","St. Mary's","Town","Newfoundland and Labrador","10","1001","",4.3,"00000","2016 counts",170,170,0,0,0,0,0,0,0
"1001178","St. Mary's","Town","Newfoundland and Labrador","10","1001","",4.3,"00000","percentage distribution (2016)",100,100,0,0,0,0,0,0,0
"1001178","St. Mary's","Town","Newfoundland and Labrador","10","1001","",4.3,"00000","percentage change (2011 to 2016)",-8.1,-8.1,,,,,,,
"1001178","St. Mary's","Town","Newfoundland and Labrador","10","1001","",4.3,"00000","2011 counts",185,185,0,0,0,0,0,0,0
"1001178","St. Mary's","Town","Newfoundland and Labrador","10","1001","",4.3,"00000","percentage distribution (2011)",100,100,0,0,0,0,0,0,0
"1001181","Riverhead","Town","Newfoundland and Labrador","10","1001","",3.0,"00900","2016 counts",85,85,0,0,0,0,0,0,0
"1001181","Riverhead","Town","Newfoundland and Labrador","10","1001","",3.0,"00900","percentage distribution (2016)",100,100,0,0,0,0,0,0,0
"1001181","Riverhead","Town","Newfoundland and Labrador","10","1001","",3.0,"00900","percentage change (2011 to 2016)",0,0,,,,,,,
"1001181","Riverhead","Town","Newfoundland and Labrador","10","1001","",3.0,"00900","2011 counts",85,85,0,0,0,0,0,0,0
"1001181","Riverhead","Town","Newfoundland and Labrador","10","1001","",3.0,"00900","percentage distribution (2011)",100,100,0,0,0,0,0,0,0
"1001186","Admirals Beach","Town","Newfoundland and Labrador","10","1001","",3.5,"00900","2016 counts",65,60,0,0,0,0,0,0,0
"1001186","Admirals Beach","Town","Newfoundland and Labrador","10","1001","",3.5,"00900","percentage distribution (2016)",100,92.3,0,0,0,0,0,0,0
"1001186","Admirals Beach","Town","Newfoundland and Labrador","10","1001","",3.5,"00900","percentage change (2011 to 2016)",0,-7.7,,,,,,,
"1001186","Admirals Beach","Town","Newfoundland and Labrador","10","1001","",3.5,"00900","2011 counts",65,65,0,0,0,0,0,0,0
"1001186","Admirals Beach","Town","Newfoundland and Labrador","10","1001","",3.5,"00900","percentage distribution (2011)",100,100,0,0,0,0,0,0,0
"1001192","St. Joseph's","Town","Newfoundland and Labrador","10","1001","",7.2,"00900","2016 counts",60,50,0,0,10,0,0,0,0
"1001192","St. Joseph's","Town","Newfoundland and Labrador","10","1001","",7.2,"00900","percentage distribution (2016)",100,83.3,0,0,16.7,0,0,0,0
"1001192","St. Joseph's","Town","Newfoundland and Labrador","10","1001","",7.2,"00900","percentage change (2011 to 2016)",9.1,25,,,0,,,,
"1001192","St. Joseph's","Town","Newfoundland and Labrador","10","1001","",7.2,"00900","2011 counts",55,40,0,0,10,0,0,0,0
"1001192","St. Joseph's","Town","Newfoundland and Labrador","10","1001","",7.2,"00900","percentage distribution (2011)",100,72.7,0,0,18.2,0,0,0,0
"1001197","Mount Carmel-Mitchells Brook-St. Catherine's","Town","Newfoundland and Labrador","10","1001","",5.4,"00000","2016 counts",165,160,0,0,0,0,0,0,0
"1001197","Mount Carmel-Mitchells Brook-St. Catherine's","Town","Newfoundland and Labrador","10","1001","",5.4,"00000","percentage distribution (2016)",100,97,0,0,0,0,0,0,0
"1001197","Mount Carmel-Mitchells Brook-St. Catherine's","Town","Newfoundland and Labrador","10","1001","",5.4,"00000","percentage change (2011 to 2016)",0,-3,,,,,,,
"1001197","Mount Carmel-Mitchells Brook-St. Catherine's","Town","Newfoundland and Labrador","10","1001","",5.4,"00000","2011 counts",165,165,0,0,0,0,0,0,0
"1001197","Mount Carmel-Mitchells Brook-St. Catherine's","Town","Newfoundland and Labrador","10","1001","",5.4,"00000","percentage distribution (2011)",100,100,0,0,0,0,0,0,0
"1001203","Division No.  1, Subd. X","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",3.2,"00000","2016 counts",235,230,0,0,0,0,0,5,0
"1001203","Division No.  1, Subd. X","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",3.2,"00000","percentage distribution (2016)",100,97.9,0,0,0,0,0,2.1,0
"1001203","Division No.  1, Subd. X","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",3.2,"00000","percentage change (2011 to 2016)",6.8,7,,,,,,,
"1001203","Division No.  1, Subd. X","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",3.2,"00000","2011 counts",220,215,0,0,0,0,0,0,0
"1001203","Division No.  1, Subd. X","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",3.2,"00000","percentage distribution (2011)",100,97.7,0,0,0,0,0,0,0
"1001207","Colinet","Town","Newfoundland and Labrador","10","1001","",10.2,"01900","2016 counts",35,40,0,0,0,0,0,0,0
"1001207","Colinet","Town","Newfoundland and Labrador","10","1001","",10.2,"01900","percentage distribution (2016)",100,114.3,0,0,0,0,0,0,0
"1001207","Colinet","Town","Newfoundland and Labrador","10","1001","",10.2,"01900","percentage change (2011 to 2016)",-22.2,-11.1,,,,,,,
"1001207","Colinet","Town","Newfoundland and Labrador","10","1001","",10.2,"01900","2011 counts",45,45,0,0,0,0,0,0,0
"1001207","Colinet","Town","Newfoundland and Labrador","10","1001","",10.2,"01900","percentage distribution (2011)",100,100,0,0,0,0,0,0,0
"1001214","Division No.  1, Subd. C","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",4.3,"00900","2016 counts",50,50,0,0,0,0,0,0,5
"1001214","Division No.  1, Subd. C","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",4.3,"00900","percentage distribution (2016)",100,100,0,0,0,0,0,0,10
"1001214","Division No.  1, Subd. C","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",4.3,"00900","percentage change (2011 to 2016)",-23.1,-23.1,,,,,,,0
"1001214","Division No.  1, Subd. C","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",4.3,"00900","2011 counts",65,65,0,0,0,0,0,0,5
"1001214","Division No.  1, Subd. C","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",4.3,"00900","percentage distribution (2011)",100,100,0,0,0,0,0,0,7.7
"1001219","Branch","Town","Newfoundland and Labrador","10","1001","",2.3,"00900","2016 counts",110,105,0,0,0,0,0,0,0
"1001219","Branch","Town","Newfoundland and Labrador","10","1001","",2.3,"00900","percentage distribution (2016)",100,95.5,0,0,0,0,0,0,0
"1001219","Branch","Town","Newfoundland and Labrador","10","1001","",2.3,"00900","percentage change (2011 to 2016)",0,-4.5,,,,,,,
"1001219","Branch","Town","Newfoundland and Labrador","10","1001","",2.3,"00900","2011 counts",110,110,0,0,0,0,0,0,0
"1001219","Branch","Town","Newfoundland and Labrador","10","1001","",2.3,"00900","percentage distribution (2011)",100,100,0,0,0,0,0,0,0
"1001225","Point Lance","Town","Newfoundland and Labrador","10","1001","",5.0,"00900","2016 counts",40,40,0,0,0,0,0,0,0
"1001225","Point Lance","Town","Newfoundland and Labrador","10","1001","",5.0,"00900","percentage distribution (2016)",100,100,0,0,0,0,0,0,0
"1001225","Point Lance","Town","Newfoundland and Labrador","10","1001","",5.0,"00900","percentage change (2011 to 2016)",-11.1,-11.1,,,,,,,
"1001225","Point Lance","Town","Newfoundland and Labrador","10","1001","",5.0,"00900","2011 counts",45,45,0,0,0,0,0,0,0
"1001225","Point Lance","Town","Newfoundland and Labrador","10","1001","",5.0,"00900","percentage distribution (2011)",100,100,0,0,0,0,0,0,0
"1001228","St. Bride's","Town","Newfoundland and Labrador","10","1001","",7.7,"00900","2016 counts",130,110,0,15,0,0,0,0,0
"1001228","St. Bride's","Town","Newfoundland and Labrador","10","1001","",7.7,"00900","percentage distribution (2016)",100,84.6,0,11.5,0,0,0,0,0
"1001228","St. Bride's","Town","Newfoundland and Labrador","10","1001","",7.7,"00900","percentage change (2011 to 2016)",-3.7,-8.3,,50,,,,,-100
"1001228","St. Bride's","Town","Newfoundland and Labrador","10","1001","",7.7,"00900","2011 counts",135,120,0,10,0,0,0,0,5
"1001228","St. Bride's","Town","Newfoundland and Labrador","10","1001","",7.7,"00900","percentage distribution (2011)",100,88.9,0,7.4,0,0,0,0,3.7
"1001234","Division No.  1, Subd. B","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",5.9,"00000","2016 counts",170,165,0,0,0,0,0,0,0
"1001234","Division No.  1, Subd. B","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",5.9,"00000","percentage distribution (2016)",100,97.1,0,0,0,0,0,0,0
"1001234","Division No.  1, Subd. B","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",5.9,"00000","percentage change (2011 to 2016)",13.3,10,,,,,,,-100
"1001234","Division No.  1, Subd. B","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",5.9,"00000","2011 counts",150,150,0,0,0,0,0,0,5
"1001234","Division No.  1, Subd. B","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",5.9,"00000","percentage distribution (2011)",100,100,0,0,0,0,0,0,3.3
"1001240","Placentia","Town","Newfoundland and Labrador","10","1001","",6.2,"00000","2016 counts",1560,1380,0,40,60,45,10,0,30
"1001240","Placentia","Town","Newfoundland and Labrador","10","1001","",6.2,"00000","percentage distribution (2016)",100,88.5,0,2.6,3.8,2.9,0.6,0,1.9
"1001240","Placentia","Town","Newfoundland and Labrador","10","1001","",6.2,"00000","percentage change (2011 to 2016)",1,1.5,,100,9.1,-18.2,-50,,0
"1001240","Placentia","Town","Newfoundland and Labrador","10","1001","",6.2,"00000","2011 counts",1545,1360,0,20,55,55,20,0,30
"1001240","Placentia","Town","Newfoundland and Labrador","10","1001","",6.2,"00000","percentage distribution (2011)",100,88,0,1.3,3.6,3.6,1.3,0,1.9
"1001254","Fox Harbour","Town","Newfoundland and Labrador","10","1001","",2.6,"00000","2016 counts",115,115,0,0,0,0,0,0,0
"1001254","Fox Harbour","Town","Newfoundland and Labrador","10","1001","",2.6,"00000","percentage distribution (2016)",100,100,0,0,0,0,0,0,0
"1001254","Fox Harbour","Town","Newfoundland and Labrador","10","1001","",2.6,"00000","percentage change (2011 to 2016)",4.5,4.5,,,,,,,
"1001254","Fox Harbour","Town","Newfoundland and Labrador","10","1001","",2.6,"00000","2011 counts",110,110,0,0,0,0,0,0,0
"1001254","Fox Harbour","Town","Newfoundland and Labrador","10","1001","",2.6,"00000","percentage distribution (2011)",100,100,0,0,0,0,0,0,0
"1001259","Division No.  1, Subd. A","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",4.6,"00000","2016 counts",355,340,0,0,0,0,0,0,10
"1001259","Division No.  1, Subd. A","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",4.6,"00000","percentage distribution (2016)",100,95.8,0,0,0,0,0,0,2.8
"1001259","Division No.  1, Subd. A","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",4.6,"00000","percentage change (2011 to 2016)",1.4,1.5,,,,,,,100
"1001259","Division No.  1, Subd. A","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",4.6,"00000","2011 counts",350,335,0,0,0,0,0,0,5
"1001259","Division No.  1, Subd. A","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",4.6,"00000","percentage distribution (2011)",100,95.7,0,0,0,0,0,0,1.4
"1001263","Long Harbour-Mount Arlington Heights","Town","Newfoundland and Labrador","10","1001","",3.0,"00900","2016 counts",85,75,0,0,0,0,0,0,5
"1001263","Long Harbour-Mount Arlington Heights","Town","Newfoundland and Labrador","10","1001","",3.0,"00900","percentage distribution (2016)",100,88.2,0,0,0,0,0,0,5.9
"1001263","Long Harbour-Mount Arlington Heights","Town","Newfoundland and Labrador","10","1001","",3.0,"00900","percentage change (2011 to 2016)",-32,-40,,,,,,,
"1001263","Long Harbour-Mount Arlington Heights","Town","Newfoundland and Labrador","10","1001","",3.0,"00900","2011 counts",125,125,0,0,0,0,0,0,0
"1001263","Long Harbour-Mount Arlington Heights","Town","Newfoundland and Labrador","10","1001","",3.0,"00900","percentage distribution (2011)",100,100,0,0,0,0,0,0,0
"1001267","Southern Harbour","Town","Newfoundland and Labrador","10","1001","",3.3,"00000","2016 counts",160,160,0,0,0,0,0,0,0
"1001267","Southern Harbour","Town","Newfoundland and Labrador","10","1001","",3.3,"00000","percentage distribution (2016)",100,100,0,0,0,0,0,0,0
"1001267","Southern Harbour","Town","Newfoundland and Labrador","10","1001","",3.3,"00000","percentage change (2011 to 2016)",-23.8,-22,,,,,,,
"1001267","Southern Harbour","Town","Newfoundland and Labrador","10","1001","",3.3,"00000","2011 counts",210,205,0,0,0,0,0,0,0
"1001267","Southern Harbour","Town","Newfoundland and Labrador","10","1001","",3.3,"00000","percentage distribution (2011)",100,97.6,0,0,0,0,0,0,0
"1001270","Arnold's Cove","Town","Newfoundland and Labrador","10","1001","",3.7,"00000","2016 counts",395,325,0,30,0,0,25,0,15
"1001270","Arnold's Cove","Town","Newfoundland and Labrador","10","1001","",3.7,"00000","percentage distribution (2016)",100,82.3,0,7.6,0,0,6.3,0,3.8
"1001270","Arnold's Cove","Town","Newfoundland and Labrador","10","1001","",3.7,"00000","percentage change (2011 to 2016)",-1.3,-11,,500,-100,,,,50
"1001270","Arnold's Cove","Town","Newfoundland and Labrador","10","1001","",3.7,"00000","2011 counts",400,365,0,5,20,0,0,0,10
"1001270","Arnold's Cove","Town","Newfoundland and Labrador","10","1001","",3.7,"00000","percentage distribution (2011)",100,91.3,0,1.3,5,0,0,0,2.5
"1001274","Come By Chance","Town","Newfoundland and Labrador","10","1001","",6.6,"00900","2016 counts",95,85,0,5,0,0,0,0,0
"1001274","Come By Chance","Town","Newfoundland and Labrador","10","1001","",6.6,"00900","percentage distribution (2016)",100,89.5,0,5.3,0,0,0,0,0
"1001274","Come By Chance","Town","Newfoundland and Labrador","10","1001","",6.6,"00900","percentage change (2011 to 2016)",-5,-5.6,,,,,,,-100
"1001274","Come By Chance","Town","Newfoundland and Labrador","10","1001","",6.6,"00900","2011 counts",100,90,0,0,0,0,0,0,5
"1001274","Come By Chance","Town","Newfoundland and Labrador","10","1001","",6.6,"00900","percentage distribution (2011)",100,90,0,0,0,0,0,0,5
"1001277","Sunnyside","Town","Newfoundland and Labrador","10","1001","",3.2,"00000","2016 counts",175,165,0,0,0,0,0,0,10
"1001277","Sunnyside","Town","Newfoundland and Labrador","10","1001","",3.2,"00000","percentage distribution (2016)",100,94.3,0,0,0,0,0,0,5.7
"1001277","Sunnyside","Town","Newfoundland and Labrador","10","1001","",3.2,"00000","percentage change (2011 to 2016)",-2.8,0,,,,,,,-33.3
"1001277","Sunnyside","Town","Newfoundland and Labrador","10","1001","",3.2,"00000","2011 counts",180,165,0,0,0,0,0,0,15
"1001277","Sunnyside","Town","Newfoundland and Labrador","10","1001","",3.2,"00000","percentage distribution (2011)",100,91.7,0,0,0,0,0,0,8.3
"1001281","Chance Cove","Town","Newfoundland and Labrador","10","1001","",1.8,"00000","2016 counts",125,120,0,0,0,0,0,0,5
"1001281","Chance Cove","Town","Newfoundland and Labrador","10","1001","",1.8,"00000","percentage distribution (2016)",100,96,0,0,0,0,0,0,4
"1001281","Chance Cove","Town","Newfoundland and Labrador","10","1001","",1.8,"00000","percentage change (2011 to 2016)",0,0,,-100,,-100,,,
"1001281","Chance Cove","Town","Newfoundland and Labrador","10","1001","",1.8,"00000","2011 counts",125,120,0,5,0,5,0,0,0
"1001281","Chance Cove","Town","Newfoundland and Labrador","10","1001","",1.8,"00000","percentage distribution (2011)",100,96,0,4,0,4,0,0,0
"1001285","Norman's Cove-Long Cove","Town","Newfoundland and Labrador","10","1001","",2.1,"00000","2016 counts",280,270,0,10,0,0,0,0,0
"1001285","Norman's Cove-Long Cove","Town","Newfoundland and Labrador","10","1001","",2.1,"00000","percentage distribution (2016)",100,96.4,0,3.6,0,0,0,0,0
"1001285","Norman's Cove-Long Cove","Town","Newfoundland and Labrador","10","1001","",2.1,"00000","percentage change (2011 to 2016)",-1.8,0,,100,-100,,,,
"1001285","Norman's Cove-Long Cove","Town","Newfoundland and Labrador","10","1001","",2.1,"00000","2011 counts",285,270,0,5,10,0,0,0,0
"1001285","Norman's Cove-Long Cove","Town","Newfoundland and Labrador","10","1001","",2.1,"00000","percentage distribution (2011)",100,94.7,0,1.8,3.5,0,0,0,0
"1001289","Chapel Arm","Town","Newfoundland and Labrador","10","1001","",1.8,"00000","2016 counts",190,190,0,0,0,0,0,0,0
"1001289","Chapel Arm","Town","Newfoundland and Labrador","10","1001","",1.8,"00000","percentage distribution (2016)",100,100,0,0,0,0,0,0,0
"1001289","Chapel Arm","Town","Newfoundland and Labrador","10","1001","",1.8,"00000","percentage change (2011 to 2016)",0,0,,-100,,,,,
"1001289","Chapel Arm","Town","Newfoundland and Labrador","10","1001","",1.8,"00000","2011 counts",190,190,0,5,0,0,0,0,0
"1001289","Chapel Arm","Town","Newfoundland and Labrador","10","1001","",1.8,"00000","percentage distribution (2011)",100,100,0,2.6,0,0,0,0,0
"1001293","Division No.  1, Subd. Y","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",2.4,"00000","2016 counts",470,465,0,0,5,0,0,0,0
"1001293","Division No.  1, Subd. Y","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",2.4,"00000","percentage distribution (2016)",100,98.9,0,0,1.1,0,0,0,0
"1001293","Division No.  1, Subd. Y","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",2.4,"00000","percentage change (2011 to 2016)",0,2.2,,-100,,,-100,,
"1001293","Division No.  1, Subd. Y","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",2.4,"00000","2011 counts",470,455,0,10,0,0,10,0,0
"1001293","Division No.  1, Subd. Y","Subdivision of unorganized","Newfoundland and Labrador","10","1001","",2.4,"00000","percentage distribution (2011)",100,96.8,0,2.1,0,0,2.1,0,0
"1001298","Whitbourne","Town","Newfoundland and Labrador","10","1001","",3.0,"00000","2016 counts",375,345,0,10,0,0,15,5,5
